Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
18/05/2018,1.6,18.4,1.8,6.2,1.6,4.2,3.6,0.6,0,2.6,-12.3,-5.25,-1.83,-4.71,-3.57,17.35,14.35,0,17.9,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.27,-0.96
19/05/2018,0,0,0,0,0,0,0,0,1.6,0,-12.3,-5.28,-1.9,-4.79,-3.58,19.9,15.75,0,19.8,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.25,-0.97
20/05/2018,0,0,0,0,0,0,0,0,19,0,-12.3,-5.3,-1.89,-4.82,-3.59,19.65,16.45,0,20.75,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.23,-0.97
21/05/2018,5.4,0.2,0.8,0.2,3.6,4,2.6,1,15.4,18.2,-12.29,-5.31,-1.83,-4.78,-3.6,20.2,16.1,0,20.65,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.29,-0.94
22/05/2018,32.2,28,31,38.6,19.4,18.4,40.2,19.4,6,25,-12.28,-5.28,-1.56,-4.68,-3.6,17.8,12.4,0,17.45,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.93
23/05/2018,3.6,5.2,13.4,6.4,7,7,6.2,6,0,2.2,-12.29,-5.28,-1.54,-4.6,-3.61,18.9,14.2,0,18.9,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
24/05/2018,1.4,0,0.2,0,0,0,22,0,0.2,1.8,-12.3,-5.27,-1.62,-4.61,-3.63,19.1,14.6,0,20.4,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
25/05/2018,0,0,0,0,0,0,0,0.2,0,0,-12.29,-5.28,-1.68,-4.63,-3.64,21.15,17.75,0,22.55,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.25,-0.97
26/05/2018,0,0,0,0,0,0,0,0.4,0,0,-12.3,-5.3,-1.75,-4.71,-3.66,22.6,20.45,0,23.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.23,-0.97
27/05/2018,0,0,0,0,0,0,0,0.2,0,0,-12.3,-5.33,-1.82,-4.78,-3.66,23.35,20.75,0,24.65,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.22,-0.97
28/05/2018,0,0,0,0,0,0,0,0,0.2,0,-12.3,-5.37,-1.82,-4.76,-3.67,23.35,18.3,0,24.4,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.22,-0.97
29/05/2018,0,0,0,0,0,0,0,2,6.8,0,-12.28,-5.37,-1.86,-4.76,-3.68,23.45,18.75,0,24.15,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.22,-0.97
30/05/2018,0,0,0.2,0,0,0,0,1,0,0,-12.28,-5.37,-1.92,-4.82,-3.69,21.85,19.15,0,21.5,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.24,-0.96
31/05/2018,6.4,3.2,5.2,1.2,4.4,2.8,5,9.2,0,8.4,-12.3,-5.36,-1.91,-4.84,-3.7,21.8,16.15,0,22.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.23,-0.98
01/06/2018,0,0,0,0,0,0,0,0,0.2,0,-12.31,-5.42,-1.95,-4.9,-3.71,20,14.55,0,20.8,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.22,-0.97
02/06/2018,0,0,0,0,0,0,0,0,0,0,-12.31,-5.41,-1.99,-4.97,-3.71,20.25,16.5,0,21.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.21,-0.97
03/06/2018,0,0,0,0,0,0,0,0,1.4,0,-12.29,-5.39,-2,-5,-3.71,21.8,19.4,0,22.45,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.18,-0.98
04/06/2018,0,0,0,0,0,0,1.2,0,0,0,-12.26,-5.4,-2.01,-4.97,-3.72,21.35,15.9,0,22.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.98
05/06/2018,0,1.2,0,0,0,0,0,0.2,0,0,-12.26,-5.41,-2.03,-4.98,-3.73,20.2,14.85,0,21,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
06/06/2018,0,0,0,0,0,0,0,0,4,0,-12.3,-5.47,-2.06,-5.05,-3.74,21.2,15.65,0,22.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.97
07/06/2018,0,0,0,0,0,0,0,0,14.8,0,-12.3,-5.66,-2.07,-5.09,-3.75,21.9,17.75,0,22.85,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.98
08/06/2018,3.8,7.6,6.8,4.4,5.4,4.2,5.2,10,0,5.2,-12.28,-5.48,-2.04,-5.08,-3.75,21.45,15.95,0,22.65,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.97
09/06/2018,9.2,0.2,1.6,0,10.2,1.2,7.6,0,0,13.2,-12.29,-5.44,-2.06,-5.14,-3.76,21.65,14.1,0,22.6,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
10/06/2018,0,0,0.2,0,0,0,0,0,0,0,-12.29,-5.41,-2.1,-5.21,-3.77,21.75,16.75,0,22.8,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.18,-0.98
11/06/2018,0,0,0,0,0,0,0,0,0,0,-12.28,-5.43,-2.13,-5.21,-3.78,22.15,19.65,0,22.45,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.99
12/06/2018,0,0,0,0,0,0,0,0,2.4,0,-12.27,-5.44,-2.11,-5.21,-3.79,22.15,16.25,0,22.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.98
13/06/2018,3.2,10.8,2.6,1.6,3.2,7.8,3.6,0,5.2,13,-12.26,-5.45,-1.99,-5.18,-3.79,19.7,14.4,0,19.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
14/06/2018,4.8,1.2,10,2,4.2,5,17.4,36.4,0,5.4,-12.27,-5.43,-2,-5.15,-3.8,21.15,16.85,0,21.95,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.19,-0.98
15/06/2018,0.4,0,0,0,0.2,0,0.2,5.6,0,0.2,-12.3,-5.45,-2.08,-5.18,-3.81,21.6,18.05,0,23,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.98
16/06/2018,0,0,0,0,0,0,0,0,0,0,-12.31,-5.44,-2.13,-5.27,-3.82,22.05,18,0,22.45,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
17/06/2018,0,0,0,0,0,0,0,0,0,0,-12.33,-5.41,-2.18,-5.31,-3.83,22.15,19.45,0,23.05,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.16,-0.98
18/06/2018,0,0,0,0,0,0,0,0,0,0,-12.35,-5.44,-2.17,-5.3,-3.84,23.1,20.4,0,24.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
19/06/2018,0,0,0,0,0,0,0,0,0,0,-12.37,-5.48,-2.21,-5.34,-3.85,25.05,21.1,0,25.15,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-1
20/06/2018,0,0,0,0,0,0,0,0,13.8,0,-12.37,-5.49,-2.22,-5.41,-3.86,24.75,21.3,0,25.4,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-0.99
21/06/2018,0,0,0,0,0,0,0,0,4.2,0,-12.36,-5.5,-2.24,-5.49,-3.87,24.85,19.3,0,25.3,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
22/06/2018,0,0,0,0,0,0,1.4,4.4,0,0,-12.35,-5.5,-2.25,-5.57,-3.88,22.45,19,0,23.8,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
23/06/2018,2.6,0,0,0,4.6,0,6.2,1.4,0,0.4,-12.39,-5.49,-2.31,-5.66,-3.89,21.2,17.25,0,23.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-0.99
24/06/2018,0,0,0,0,0,0,0,0,1,0,-12.39,-5.5,-2.24,-5.71,-3.9,19.55,17.45,0,21.75,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.15,-1
25/06/2018,0,0,0,0,0,0,0,0,0,0,-12.38,-5.51,-2.23,-5.7,-3.91,19.15,16.1,0,20.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
26/06/2018,3,6.8,0.6,0.2,1.6,0.8,1.4,0,6,0.8,-12.4,-5.47,-2.28,-5.76,-3.91,20.1,16.65,0,20.7,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-1
27/06/2018,0,0,0,0,0,0,0,0,0.2,0,-12.38,-5.52,-2.3,-5.79,-3.92,20.85,17.2,0,22.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-1
28/06/2018,4.4,1.8,5,3.6,6.8,2,7.6,0.8,0,8,-12.36,-5.5,-2.24,-5.76,-3.92,20.65,16.1,0,21.9,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
29/06/2018,2,0,0,0,0.2,0.2,0,0,0,1.4,-12.36,-5.55,-2.26,-5.77,-3.94,22.05,18.25,0,22.3,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
30/06/2018,0,0,0,0,0,0,0,0,0,0,-12.37,-5.5,-2.3,-5.83,-3.95,24.4,21.05,0,24.6,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
01/07/2018,0,0,0,0,0,0,0,0,0,0,-12.39,-5.52,-2.34,-5.86,-3.96,24.15,21.8,0,24.8,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.16,-1
02/07/2018,0,0,0,0,0,0,0,0,0,0,-12.41,-5.54,-2.34,-5.87,-3.97,23.8,21.2,0,24.7,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.15,-1
03/07/2018,0,0,0,0,0,0,0,0,1.2,0,-12.43,-5.53,-2.4,-5.92,-3.98,24.8,20.6,0,25.15,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.16,-1.02
04/07/2018,1.2,3.2,0.6,0.2,0.6,0.2,0.8,0.6,0,0.2,-12.44,-5.54,-2.41,-6.03,-3.96,25.5,19.15,0,25.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.16,-1.01
05/07/2018,0,0,0.4,0,0,0,0,0,3.2,0,-12.43,-5.55,-2.41,-6.06,-4,24.1,20,0,25,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.16,-1.03
06/07/2018,0,1.4,0.6,0,0,7.6,0,0,11.8,0.4,-12.44,-5.56,-2.34,-6.11,-4.01,24.65,19,0,25.05,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.15,-1.01
07/07/2018,0.2,0,0.4,0,0,0,7.2,5.2,0.2,0,-12.47,-5.56,-2.37,-6.14,-4.01,24.3,20.05,0,25.35,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.14,-1
08/07/2018,7.4,0,10.6,11.2,0.2,2,1,0.8,0,12.4,-12.46,-5.57,-2.37,-6.12,-4.01,24.5,21.05,0,25.3,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.13,-0.99
09/07/2018,0,0,0,0,0,0,0,0,0,0,-12.45,-5.59,-2.34,-6.1,-4.02,25.7,21.15,0,26.9,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1
10/07/2018,0,0,0,0,0,0,0,0,0,0,-12.44,-5.59,-2.4,-6.14,-4.03,24.55,20.45,0,25.1,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1
11/07/2018,0,0,0,0,0.2,0.2,0,0,0,0,-12.44,-5.62,-2.42,-6.16,-4.04,24.5,19.05,0,25.65,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-0.99
12/07/2018,0,0,0.2,0,0,0,0,0,0,0,-12.47,-5.61,-2.44,-6.18,-4.05,22.6,18.9,0,24,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.14,-1
13/07/2018,0,0,0,0,0,0,0,0,0,0,-12.49,-5.61,-2.47,-6.23,-4.06,24.9,20.5,0,25.15,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1
14/07/2018,0,0,0,0,0,0,0,0,0,0,-12.49,-5.62,-2.52,-6.3,-4.07,25.4,23.05,0,25.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.11,-1.01
15/07/2018,0,0,0,0,0,0,0,0,0.2,0,-12.48,-5.65,-2.51,-6.32,-4.07,24.2,21.75,0,25.95,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.12,-0.98
16/07/2018,0,0,0,0,0,0,0,6,0,0,-12.47,-5.68,-2.46,-6.34,-4.08,23.75,17.9,0,24.1,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-1
17/07/2018,0.4,10.4,10.6,21,0.6,0.2,0.2,0.8,0,0.2,-12.46,-5.65,-2.46,-6.36,-4.09,23.5,18.3,0,23.8,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-0.99
18/07/2018,0.4,0,0,0,0,0,0,0,0,4.8,-12.48,-5.65,-2.52,-6.44,-4.1,24.75,21.4,0,25.35,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1.01
19/07/2018,0,0,0,0,0,0,0,0,0,0,-12.48,-5.67,-2.55,-6.5,-4.1,24.6,21.4,0,25.05,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1
20/07/2018,0,0,0,0,0,0,0,0,14.2,0,-12.48,-5.69,-2.58,-6.55,-4.1,24.6,20.05,0,25.1,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-1
21/07/2018,0,0,0,0,0,0,0,0,0.4,0,-12.47,-5.66,-2.6,-6.6,-4.11,23.9,20.2,0,25.15,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-1
22/07/2018,32.6,3.8,0,7,1.8,0.2,16,15.6,1.8,15.2,-12.48,-5.64,-2.56,-6.53,-4.11,23.9,18.3,0,24.75,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.14,-0.99
23/07/2018,2.2,6.2,4,2.4,3,16.6,1.6,31,0.2,0.6,-12.48,-5.63,-2.51,-6.47,-4.12,24.8,18.8,0,24.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.13,-1
24/07/2018,0,0,0,0,0,0,0,0,8.2,0,-12.49,-5.66,-2.55,-6.49,-4.13,25,21.85,0,25.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-0.99
25/07/2018,1,0,0,0,10,0,3.8,0,2.6,0,-12.49,-5.67,-2.59,-6.53,-4.12,24.85,21.9,0,25.2,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.14,-0.96
26/07/2018,0,0,0,0,0,0,0.8,1.8,0,0,-12.5,-5.69,-2.61,-6.54,-4.14,25,23,0,26.45,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-1
27/07/2018,4.4,0.8,0.4,0.4,3,4.8,2.4,20,0,11.6,-12.51,-5.66,-2.56,-6.54,-4.15,26.4,22.3,0,26.45,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-1
28/07/2018,0,0,0,0,0,0,0,0,0.2,0,-12.52,-5.63,-2.65,-6.62,-4.15,25.15,19.8,0,25.6,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.12,-0.99
29/07/2018,0,0,0.8,0,0,0,0,0,0,0,-12.54,-5.64,-2.63,-6.69,-4.16,26.6,21.25,0,26.85,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.12,-0.99
30/07/2018,0,0,0,0,0,0,0,1.2,0,0,-12.54,-5.65,-2.68,-6.69,-4.17,28.15,23.7,0,28.5,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.11,-1
31/07/2018,1,0,0,0,0,0,0,0,0,0,-12.56,-5.63,-2.71,-6.75,-4.18,28.65,25.7,0,28.9,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732,0.1,-1
01/08/2018,0,0,0,0,0,0,0,0,2,0,-12.58,-5.65,-2.73,-6.79,-4.19,29.05,26.75,0,29.7,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1
02/08/2018,0,0,0,0,6.4,0,3,6.6,0,18.2,-12.6,-5.66,-2.72,-6.79,-4.19,28.05,25.3,0,28.85,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.11,-1
03/08/2018,3.6,0,6.2,0,0,0,1,23.2,0,0,-12.6,-5.63,-2.71,-6.8,-4.2,27.9,24.15,0,27.95,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.13,-1
04/08/2018,0,0,0,0,0,0,0,4.6,0,0,-12.61,-5.66,-2.76,-6.86,-4.21,28.8,24.5,0,29.1,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.03
05/08/2018,0,0,0,0,0,0,0,0,3,0,-12.62,-5.63,-2.77,-6.9,-4.22,27.65,25.2,0,28.95,-6633.096129,-16260.048,-10071.216,-7133.090323,-4042.893548,0.09,-1.02
06/08/2018,0,0,0,0,0,0,0,0,0.6,0,-12.63,-5.63,-2.77,-6.92,-4.21,27.9,25,0,28.45,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.01
07/08/2018,6.2,0,0,0,0,0,0,0,0,0,-12.63,-5.64,-2.78,-6.95,-4.18,27.2,23.25,0,28.15,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.11,-1.01
08/08/2018,1,0,0,0,0,0,0.2,4,0,0,-12.64,-5.64,-2.77,-6.96,-4.18,26.5,22.95,0,26.95,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.01
09/08/2018,0,0,0,0,0,0,0,0,0,0,-12.65,-5.64,-2.79,-7.03,-4.19,26.3,22.95,0,27,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.01
10/08/2018,0,0.4,0.2,0,0,0,0,0,0,0,-12.67,-5.64,-2.81,-7.09,-4.2,26.55,21,0,26.75,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.03
11/08/2018,0,0,0,0,0,0,0,0,0,0,-12.66,-5.65,-2.84,-7.2,-4.21,25.65,20.85,0,26.25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.03
12/08/2018,0,0,0,0,0,0,0,0,1.2,0,-12.65,-5.62,-2.86,-7.19,-4.21,25.35,21.2,0,25.1,-6633.096129,-16260.048,-10071.216,-7133.090323,-4042.893548,0.09,-1.03
13/08/2018,0,0,0,0,0,0,0,0,8,0,-12.62,-5.66,-2.86,-7.14,-4.21,22.95,20.05,0,24.3,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.02
14/08/2018,0.6,1.2,4,2.4,5.4,3.2,3.2,2.4,0,2.6,-12.61,-5.61,-2.74,-7.1,-4.22,24.15,19,0,24.7,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.12,-1.01
15/08/2018,0.6,0,0,0.2,0.4,0,1.4,11.4,0,1.4,-12.62,-5.6,-2.75,-7.06,-4.22,23.8,19.5,0,25.1,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.03
16/08/2018,0,0,0,0,0,0,0,1,0,0,-12.62,-5.62,-2.79,-7.06,-4.24,24.2,22.05,0,25.25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.04
17/08/2018,0,0,0,0,0,0,0,0,0,0,-12.62,-5.61,-2.84,-7.09,-4.24,25.15,21.75,0,25.1,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.04
18/08/2018,0,0,0,0,0,0,0,0,0,0,-12.63,-5.64,-2.88,-7.15,-4.25,25.7,23.2,0,26.45,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.04
19/08/2018,0.2,0,0,0,0,2.8,0,0.2,0,0,-12.63,-5.62,-2.84,-7.19,-4.26,26.9,23.85,0,27.3,-6633.096129,-16260.048,-10071.216,-7133.090323,-4042.893548,0.09,-1.04
20/08/2018,0,0,0,0,0,0,0,0,0,0,-12.62,-5.61,-2.84,-7.22,-4.29,26.4,24.25,0,27.25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.09,-1.05
21/08/2018,0,0,0,0,0,0,0,0,0.2,0,-12.63,-5.63,-2.86,-7.33,-4.34,26.7,25.15,0,27.65,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.05
22/08/2018,0,0,0,0,0,0,0,0,3.8,0,-12.64,-5.64,-2.84,-7.4,-4.35,26.25,24.25,0,27.25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.04
23/08/2018,20,0,0.6,0.8,4.6,4.4,3,0.4,0,2.4,-12.62,-5.63,-2.82,-7.44,-4.35,25.9,22.8,0,25.9,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.03
24/08/2018,0.2,0,0,0,2.4,0,0.8,9,2,0.2,-12.61,-5.65,-2.82,-7.47,-4.35,25.2,21.75,0,25.15,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.03
25/08/2018,0,0.4,0.8,0,2.4,8.6,1.8,0.2,2.2,1.2,-12.59,-5.64,-2.81,-7.48,-4.36,25.2,19.25,0,25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.12,-1.02
26/08/2018,3.6,3,0.4,0.2,1.6,1.4,5.8,7,0,3.8,-12.61,-5.62,-2.77,-7.38,-4.37,21.05,16.25,0,22.25,-6633.096129,-16260.048,-10071.216,-7133.090323,-4042.893548,0.11,-1.03
27/08/2018,0,0,0,0,0,0,0,0,0,0,-12.66,-5.64,-2.82,-7.32,-4.38,20.05,16.85,0,20.45,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.11,-1.04
28/08/2018,0,0,0,0,0,0,0,0,0,0,-12.67,-5.65,-2.83,-7.38,-4.4,23.4,22.2,0,23.8,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.05
29/08/2018,0,0,0,0,0,0,0,0,0,0,-12.67,-5.66,-2.88,-7.45,-4.41,23.6,20.85,0,23.8,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.05
30/08/2018,0,0,0,0,0,0,0,0,7.2,0,-12.68,-5.63,-2.87,-7.5,-4.42,23.85,19.75,0,24.25,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.1,-1.05
31/08/2018,0,0,0.2,0,0,0,0,0,10.6,0,-12.68,-5.66,-2.83,-7.51,-4.43,22.6,17.5,0,22.65,-6982.206452,-17115.84,-10601.28,-7508.516129,-4255.677419,0.11,-1.04
01/09/2018,14,10.2,5,13.4,29.6,27.4,21,7,5.2,9.2,-12.69,-5.54,-2.67,-7.52,-4.4,20.45,16.15,0,19.65,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.15,-1.01
02/09/2018,8.2,54.4,0,4,10,22.4,5.2,5.8,0.2,28.2,-12.7,-5.57,-2.6,-7.41,-4.4,19.7,15.55,0,20.35,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.13,-1.03
03/09/2018,6.2,0,3.8,0.6,16.4,1.8,5.2,3.6,0,20.8,-12.69,-5.56,-2.59,-7.36,-4.41,19.5,15.6,0,19.7,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.12,-1.04
04/09/2018,1.2,0.8,1,0.2,0.2,0,0.6,0,0,0.6,-12.69,-5.56,-2.62,-7.32,-4.43,19.95,16.25,0,20.5,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.13,-1.04
05/09/2018,0.4,0.8,7.2,3.6,0,0,0,0,0,0,-12.69,-5.6,-2.67,-7.37,-4.44,22.35,17.35,0,22.45,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.11,-1.05
06/09/2018,0,0,0,0,0,0,0,0,0,0,-12.67,-5.59,-2.67,-7.46,-4.45,22.55,19.9,0,22.75,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.11,-1.05
07/09/2018,0,0,0.4,5.2,1.2,0,0,0,0,0,-12.69,-5.59,-2.69,-7.55,-4.45,22,17.95,0,22.35,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.11,-1.05
08/09/2018,0.2,0,0.2,0,0,0,0,11.8,0,0,-12.73,-5.6,-2.73,-7.59,-4.46,23.05,18.3,0,23.2,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
09/09/2018,0,0,0,0,0,0,0,0,0,0,-12.75,-5.57,-2.77,-7.66,-4.48,23.45,20.95,0,23.3,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.09,-1.05
10/09/2018,0,0,0,0,0,0,0,0,0,0,-12.76,-5.58,-2.77,-7.63,-4.49,23.2,21.85,0,23.2,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
11/09/2018,0,0,0,0,0,0,0,0,0,0,-12.79,-5.61,-2.79,-7.64,-4.51,23.7,23.15,0,24.25,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
12/09/2018,0,0,0,0,0,0,0,0,0,0,-12.78,-5.67,-2.78,-7.66,-4.51,23.8,22.7,0,24.2,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.09,-1.06
13/09/2018,0,0,0,0,0,0,0,0,0,0,-12.75,-5.65,-2.71,-7.62,-4.52,20.75,17.7,0,21.6,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.04
14/09/2018,0,0,0.2,0,0,0,0,0,0,0,-12.75,-5.69,-2.73,-7.65,-4.52,22.35,18.6,0,22.75,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
15/09/2018,0,0,0,0,0,0,0,0,0,0,-12.78,-5.59,-2.76,-7.71,-4.53,23.3,19.8,0,23.55,-7905.67,-16734.816,-11395.296,-6755.3,-4124.1,0.1,-1.05
16/09/2018,0,0,0,0,0,0,0,0.2,0.4,1.2,-12.8,-5.63,-2.77,,,23.45,20.8,0,23.75,-7510.3865,-15898.0752,-10825.5312,-6417.535,-3917.895,0.1,-1.05
