Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
24/05/2015,0.6,0.6,0.2,0.2,1.2,0.8,,,1.8,,,,,,17.45,1.44
25/05/2015,0,0,0,0,0,0,,,0,,,,,,18.8,1.43
26/05/2015,3.6,37.2,6,0,10.2,1,,,0,,,,,,21.85,1.39
27/05/2015,0.4,0.6,1,2.6,0.4,0.8,,,9.8,,,,,,18.65,1.39
28/05/2015,0,0,0,0,0,0,,,0,,,,,,21.65,1.33
29/05/2015,0,0,0,0,0,0,,,0,,,,,,22.1,1.27
30/05/2015,0,0,0,0,0,0,,,0,,,,,,22.95,1.24
31/05/2015,0,0,0,0,0,0,,,0,,,,,,23.45,1.12
01/06/2015,0,0,0,0,0,0,,,0,,,,,,26.6,1.18
02/06/2015,0,0,0,0,0,0,,,0,,,,,,26.8,1.1
03/06/2015,0,0,0,0,0,0,,,0,,,,,,27.8,1.2
04/06/2015,0,0,0,0,0,0,,,0,,,,,,28.7,1.16
05/06/2015,0,0,0,0,0,0,,,0,,,,,,29.65,1.13
06/06/2015,0,0,0,0,0,0,,,0,,,,,,31.35,1.24
07/06/2015,0,0,0,0,0,0,,,0,,,,,,30.5,1.08
08/06/2015,0,0,0,0,0,0,,,0,,,,,,30.35,1.06
09/06/2015,0,0,0,0,0,0,,,0,,,,,,28.25,1.11
10/06/2015,23,0,0,0,0,0,,,0,,,,,,27,1.2
11/06/2015,0,4.2,0.2,0.4,7.6,0.8,,,0.6,,,,,,27.15,1.27
12/06/2015,0,0,0.2,0,0.2,0.2,,,0,,,,,,26.85,1.18
13/06/2015,0,0,0,0,0,0,,,0,,,,,,29.25,1.21
14/06/2015,23.8,16.6,1.8,9.8,1.8,2.8,,,0,,,,,,24,1.29
15/06/2015,0.8,6.4,4.4,11.2,1.2,12,,,15.6,,,,,,23.45,1.33
16/06/2015,0,0.2,33.2,0.4,0.4,1.8,,,5.4,,,,,,24.9,1.21
17/06/2015,3.4,26.2,14,7,16.4,8,,,0.4,,,,,,25,1.29
18/06/2015,0,0,0,0,0,0,,,0,,,,,,27.15,1.22
19/06/2015,0,0,0.2,0.4,0,0.4,,,0,,,,,,24.7,1.11
20/06/2015,2.6,1.6,0.6,2.4,1.2,3,,,0,,,,,,27.1,1.21
21/06/2015,0,0,0,0,0,0,,,0,,,,,,26.9,1.21
22/06/2015,0,0,0,0,0,0,,,0,,,,,,26.75,1.09
23/06/2015,0,0,0,0.8,0,0.2,,,0,,,,,,27.05,1.08
24/06/2015,17.6,18.4,9.6,6,12.6,7.2,,,0.2,,,,,,23.45,1.15
25/06/2015,0,0,0,0,0,0,,,0,,,,,,26.55,1.11
26/06/2015,0,0,0,0,0,0,,,0,,,,,,28.45,1.06
27/06/2015,0,0.2,1.8,0,0,0,,,0,,,,,,26,1.05
28/06/2015,0,0,0,0,0,0,,,0.2,,,,,,30.25,1.05
29/06/2015,0,0,0,0,0,0,,,0,,,,,,31.25,1.05
30/06/2015,0,0,0,0,0,0,,,0,,,,,,31.6,1.21
01/07/2015,0,0,0,0,0,0,,,0,,,,,,32.8,1.05
02/07/2015,0,0,0,0,0,0,,,0,,,,,,33.35,1.15
03/07/2015,0,0,0,0,0,0,,,0,,,,,,33.35,1.07
04/07/2015,0,0,0,0,0,0,,,0,,,,,,34.3,1.06
05/07/2015,0,0,0,0,0,0,,,0,,,,,,34.65,1.01
06/07/2015,0,0,0,0,0,0,,,0,,,,,,34.9,1
07/07/2015,0,0,0.2,0,0,0,,,0,,,,,,33.25,1
08/07/2015,0,0,0,0,0,0,,,0,,,,,,32.85,1
09/07/2015,0,0,0,0,0,0,,,0,,,,,,30.35,1.01
10/07/2015,0,0,0,0,0,0,,,0,,,,,,30.5,1
11/07/2015,0,0,0,0,0,0,,,0,,,,,,30.9,1
12/07/2015,0,0,0,0,0.4,0,,,0,,,,,,32.05,1
13/07/2015,0,0,0,0,0,0,,,0,,,,,,31.8,1.01
14/07/2015,0,0,0,0,0,0,,,0,,,,,,32.9,1.02
15/07/2015,0,0,0,0,0,0,,,0,,,,,,32.95,1.01
16/07/2015,0,0,0,0,0,6.6,,,0,,,,,,34.45,1.02
17/07/2015,0,0,0,0,0,0,,,0.2,,,,,,33.3,1.01
18/07/2015,0,0,0,0,0,0,,,0,,,,,,34.45,1.01
19/07/2015,0,0,0,0,0,0,,,0,,,,,,32.8,1
20/07/2015,0,0,0,0,0,0,,,0,,,,,,32.75,1
21/07/2015,0,0,0,0,0,0,,,0,,,,,,34.3,1
22/07/2015,0,0,1.6,0.2,0,0,,,0,,,,,,31.95,1.02
23/07/2015,0,0,0,0,0,0,,,13,,,,,,30.25,1.06
24/07/2015,0,0,0.4,0,21,0,,,12.8,,,,,,29.65,1.07
25/07/2015,3.4,4,3,4.2,3.4,3.8,,,36.2,,,,,,28.3,1.11
26/07/2015,0,0,0,0,0,0,,,1.6,,,,,,29.6,1.07
27/07/2015,0,0,0,0.2,0,0,,,0,,,,,,28.9,1.06
28/07/2015,0,0,0,0,0,0,,,0,,,,,,28.8,1.06
29/07/2015,0,0,0,0,0,0,,,0,,,,,,28.9,1.05
30/07/2015,0,0,0,0,0,0,,,0,,,,,,30.15,1.04
31/07/2015,0,0,0,0,0,0,,,0.6,,,,,,26.9,1.05
01/08/2015,32.8,27,15.4,14.2,19.4,11.2,,,0,,,,,,27.65,1.07
02/08/2015,0.2,0.2,0.2,0.2,0,0.2,,,14,,,,,,26.65,1.14
03/08/2015,0,0,0,0,0,0,,,0,,,,,,28.05,1.06
04/08/2015,0,0,0,0,0,0,,,0,,,,,,30.35,1.05
05/08/2015,0,0,0,0,0,0,,,0,,,,,,30.45,1.04
06/08/2015,0,0,0,0,0,0,,,0,,,,,,30.4,1.04
07/08/2015,0,0,0,0,0,0,,,0,,,,,,31.15,1.03
08/08/2015,0,0,0,0,0,0,,,0,,,,,,32.05,1.04
09/08/2015,24.4,8.2,0,2.2,0.2,34.4,,,0,,,,,,31.95,1.08
10/08/2015,6.4,12.4,26.2,6.8,7.8,10,,,8,,,,,,24.05,1.26
11/08/2015,0,0,0,0.2,0.2,0,,,7.6,,,,,,26.4,1.17
12/08/2015,0,0,0,0,0,0,,,0,,,,,,28.4,1.07
13/08/2015,0,0,0,0,0,0,,,0,,,,,,30.25,1.04
14/08/2015,0,0,0,0,0,0,,,0,,,,,,28.4,1.08
15/08/2015,0,0,5,0,8,0,,,0,,,,,,26.9,1.11
16/08/2015,0.2,0,1.6,0,2.2,0,,,15,,,,,,25.6,1.18
17/08/2015,0,0,0,0,0,0,,,0,,,,,,24.4,1.11
18/08/2015,0,0,0,0,0,0,,,0,,,,,,25.05,1.1
19/08/2015,13.4,23,21.6,20.6,6.6,21.2,,,2,,,,,,21.9,1.11
20/08/2015,0,0,0.2,0,0.2,0.2,,,4.8,,,,,,24.1,1.13
21/08/2015,0,0,0,0,0,0,,,0,,,,,,23,1.09
22/08/2015,0,0,0,0,0,0,,,0,,,,,,24.4,1.07
23/08/2015,0,0,0,0,0,0,,,0,,,,,,25.05,1.09
24/08/2015,39,37.8,27.2,20.2,24.4,21.6,,,0.4,,,,,,23.55,1.13
25/08/2015,1.2,0.4,0.6,2.2,1.8,2.6,,,12.4,,,,,,23.2,1.22
26/08/2015,0,0,0,0,0,0,,,0,,,,,,23.55,1.11
27/08/2015,0,0,0,0,0,0,,,0,,,,,,25.75,1.08
28/08/2015,0,0,0,0,0,0,,,0,,,,,,26.45,1.07
29/08/2015,0,0,0,0,0,0,,,0,,,,,,27.7,1.06
30/08/2015,0,0,0,0,0,0,,,0,,,,,,28.6,1.06
31/08/2015,0,0,0,0,0,0,,,0,,,,,,27.2,1.05
01/09/2015,0,0,0,0,0,0,,,0,,,,,,25.75,1.05
02/09/2015,0,0,0,0,0,0,,,0,,,,,,25.55,1.05
03/09/2015,0,0,0,0,0,0,,,0,,,,,,24.8,1.04
04/09/2015,1,2.4,0.8,0,0,0,,,7.2,,,,,,25.55,1.05
05/09/2015,0,0,0,0,0,0,,,8.2,,,,,,23.15,1.17
06/09/2015,0,0,0,0,0,0,,,0.2,,,,,,22.45,1.23
07/09/2015,0,0,0,0,0,0,,,0,,,,,,21.6,1.22
08/09/2015,0,0,0,0,0,0,,,0,,,,,,20.65,1.16
09/09/2015,0,0,0,0,0,0,,,0,,,,,,19.45,1.03
10/09/2015,0,0,0,0,0,0,,,0,,,,,,20.9,1.01
11/09/2015,0,0,0,0,0,0,,,0,,,,,,21.25,1.02
12/09/2015,0,0,0,0,0,0,,,0,,,,,,22.15,1.02
13/09/2015,8.6,6.4,6,12.6,6.2,9.8,,,0,,,,,,19.85,1.05
14/09/2015,0.2,2.4,0,11.6,0.2,11.2,,,7.6,,,,,,23.55,1.13
15/09/2015,0.2,0.2,0,0,0,0,,,1.4,,,,,,24.2,1.08
16/09/2015,3.4,3.2,8.4,0.2,4.4,0,,,0,,,,,,27.05,1.05
17/09/2015,0,0,0,0,0,0,,,0,,,,,,27.5,1.05
18/09/2015,0,0,0.2,0,0.4,0,,,0,,,,,,24.1,1.03
19/09/2015,0,0,0,0,0,0,,,0,,,,,,21.65,1.02
20/09/2015,0,0,0,0,1.2,0,,,0,,,,,,20.55,1.01
21/09/2015,0,0,0,0,0.2,0,,,0,,,,,,20.8,1
22/09/2015,0,0,0,0,0,0,,,0,,,,,,20.05,1.02
23/09/2015,15.4,28.2,11.8,28.4,10.6,,,,0,,,,,,18.95,1.11
24/09/2015,0,0,0,0,0,,,,11.4,,,,,,15.75,1.09
25/09/2015,0,0,0,0,0,,,,0,,,,,,19.05,1.06
26/09/2015,0,0,0,0,0,,,,0,,,,,,18.85,1.04
27/09/2015,0,0,0,0,0,,,,0,,,,,,18.45,1.04
28/09/2015,0,0,0,0,0,,,,0,,,,,,19.5,1.04
29/09/2015,0,0,0,0,0,,,,0,,,,,,17.7,1.03
30/09/2015,0,0,0,0,0,,,,0,,,,,,17.7,1.03
01/10/2015,6.8,2.4,1.6,3.8,3.4,,,,0.6,,,,,,15.1,1.07
02/10/2015,6,5.2,5.6,7.6,8.4,,,,2.2,,,,,,20,1.08
03/10/2015,0.8,0.8,0.4,0.8,0.2,,,,6,,,,,,18.45,1.09
04/10/2015,27,48.6,23,21.2,26.4,,,,0,,,,,,18.9,1.15
05/10/2015,7.8,6.2,20.6,1.6,8,,,,26.2,,,,,,20.85,1.16
06/10/2015,2,1,2.8,2,1,,,,2.2,,,,,,20.75,1.12
07/10/2015,7.6,8.6,3.8,2.8,3.6,,,,6.2,,,,,,20.1,1.21
08/10/2015,0,0,0,0,0,,,,30.4,,,,,,17.85,1.12
09/10/2015,0,0,0,0,0,,,,0,,,,,,17.2,1.09
10/10/2015,13.4,7.6,10.6,9.6,9.8,,,,1.6,,,,,,15.8,1.09
11/10/2015,0,0,0.4,0,0.2,,,,8,,,,,,16.65,1.14
12/10/2015,1.2,0.4,0.6,0.8,1.2,,,,0,,,,,,16.25,1.12
13/10/2015,38.2,51.4,54.6,76.4,35.4,,,,1.2,,,,,,17.7,1.18
14/10/2015,22.4,16.2,19,54.8,12.6,,,,20.8,,,,,,18.45,1.41
15/10/2015,4.4,3,1.4,10,4.4,,,,44.8,,,,,,14.45,1.73
16/10/2015,15,15.8,11.2,10.4,10.8,,,,9.4,,,,,,12.8,1.42
17/10/2015,0.4,0.4,0.6,0.2,0.6,,,,1.6,,,,,,13.55,1.39
18/10/2015,2.4,1.8,3.2,1.8,1.6,,,,0,,,,,,14.2,1.21
19/10/2015,3,2.2,2.2,1.2,3.4,,,,4.2,,,,,,14.4,1.37
20/10/2015,0,0,0,0,0.2,,,,0.2,,,,,,12.3,1.15
21/10/2015,0,0,0,0,0,,,,0.2,,,,,,12.45,1.13
22/10/2015,0,0,0,0,0,,,,0,,,,,,12.5,1.11
23/10/2015,0,0,0,0,0,,,,0,,,,,,14.35,1.09
24/10/2015,0,0,0,0,0,,,,0,,,,,,13.7,1.09
25/10/2015,0,0,0,0,0,,,,0,,,,,,14.25,1.1
26/10/2015,0,0,0,0,0.2,,,,0.2,,,,,,14.8,1.1
27/10/2015,0,0,0,0,0,,,,0.2,,,,,,13.85,1.11
28/10/2015,42.4,29,120.2,46,45.6,,,,17.6,,,,,,16.45,1.25
29/10/2015,22.6,13.8,21.2,19.2,29.2,,,,43.4,,,,,,14.15,2.15
30/10/2015,0,0,0,0.2,0,,,,1.6,,,,,,14.95,1.81
31/10/2015,0,0,0,0,2,,,,0,,,,,,14.4,1.4
01/11/2015,0,0,0,0,0,,,,0,,,,,,13.85,1.2
02/11/2015,0,0,0,0,0,,,,0,,,,,,13.35,1.28
03/11/2015,0,0,0,0,0,,,,0,,,,,,12.2,1.15
04/11/2015,0,0,0,0,0,,,,0,,,,,,16.75,1.13
05/11/2015,0,0,0,0,0,,,,0,,,,,,16.95,1.21
06/11/2015,0,0,0,0,0,,,,0,,,,,,15.7,1.16
07/11/2015,0.2,0,0,0,0.2,,,,0.2,,,,,,14.4,1.19
08/11/2015,0,0,0,0,0.2,,,,0.2,,,,,,12.75,1.09
09/11/2015,0,0,0,0,0,,,,0,,,,,,15.7,1.1
10/11/2015,0,0,0,0,0.2,,,,0,,,,,,15,1.08
11/11/2015,0,0,0,0,0,,,,0,,,,,,16,1.15
12/11/2015,0.2,0,0,0,0,,,,0,,,,,,13.15,1.07
13/11/2015,0.2,0,0.2,0.4,0.2,,,,0.2,,,,,,13.75,1.1
14/11/2015,0,0,0,0,0,,,,0,,,,,,15.8,1.08
15/11/2015,0,0,0,0,0,,,,0,,,,,,16.2,1.08
16/11/2015,0,0,0,0,0,,,,0,,,,,,15.2,1.06
17/11/2015,0,0,0,0,0,,,,0,,,,,,15.55,1.1
18/11/2015,0,0,0,0,0,,,,0,,,,,,17.45,1.11
19/11/2015,0,0,0,0,0,,,,0,,,,,,15.75,1.08
20/11/2015,5.6,5.6,4,4,2,,,,0,,,,,,17,1.08
21/11/2015,34.6,31.8,20.8,25.2,29.2,,,,4.8,,,,,,11.85,1.28
22/11/2015,3.2,4.2,6.2,5,3.2,,,,15.4,,,,,,7.5,1.69
23/11/2015,3.8,2.2,0.6,2,1.6,,,,0,,,,,,7.55,1.79
24/11/2015,0,0,0,0,0.2,,,,0.8,,,,,,6.7,1.56
25/11/2015,0,0,0,0,0,,,,0,,,,,,5.2,1.42
26/11/2015,0.2,0,0.8,0.6,0.2,,,,0,,,,,,7.2,1.3
27/11/2015,0,0,0,0,0,,,,0,,,,,,7.55,1.15
28/11/2015,0,0,0,0,0,,,,0,,,,,,6.1,1.29
29/11/2015,0,0,0,0,0,,,,0,,,,,,8.3,1.13
30/11/2015,0,0,0,0,0.2,,,,0,,,,,,9.75,1.14
01/12/2015,0,0,0,0,0,,,,0,,,,,,13.7,1.3
02/12/2015,0,0,0,0,0,,,,0,,,,,,13.7,1.13
03/12/2015,0,0,0,0,0,,,,0,,,,,,11.85,1.13
04/12/2015,0,0,0,0,0,,,,0,,,,,,10,1.11
05/12/2015,0,0,0,0,0,,,,0,,,,,,12.45,1.28
06/12/2015,0,0,0,0,0,,,,0.2,,,,,,8.85,1.11
07/12/2015,0.2,0.2,0.4,0,0.6,,,,0,,,,,,8.15,1.11
08/12/2015,0,0,0,0,0,,,,0.2,,,,,,10.9,1.1
09/12/2015,0,0,0,0,0,,,,1,,,,,,9.5,1.1
10/12/2015,0,0,0,0,0.2,,,,0.2,,,,,,9.85,1.24
11/12/2015,0,0,0,0,0.2,,,,0,,,,,,6.1,1.07
12/12/2015,0,0,0,0,0,,,,0.2,,,,,,11.65,1.08
13/12/2015,7,4.4,6.8,11.6,3.8,,,,0,,,,,,12.7,1.12
14/12/2015,0.4,0.2,0.4,0.6,0.2,,,,0,,,,,,10.15,1.07
15/12/2015,0.2,0.2,0.2,0,0,,,,0,,,,,,8.45,1.08
16/12/2015,0,0,0,0.2,0.2,,,,0,,,,,,11,1.08
17/12/2015,0.2,0.2,0.2,0,0.2,,,,0.2,,,,,,8,1.08
18/12/2015,0.2,0.2,0,0,0.2,,,,0.2,,,,,,8.9,1.08
19/12/2015,0,0,0,0,0,,,,0.2,,,,,,11.6,1.07
20/12/2015,0.4,0.6,0.4,0,0.4,,,,0.2,,,,,,8.2,1.08
21/12/2015,2.6,1.2,1,0.4,1,,,,0.2,,,,,,8.8,1.08
22/12/2015,3.2,0.8,1.2,1.2,1.6,,,,0.4,,,,,,10.5,1.19
23/12/2015,0,0.2,0.6,1.2,0.2,,,,1.6,,,,,,13,1.13
24/12/2015,0.2,0.2,0.4,0.2,0,,,,0,,,,,,13.5,1.08
25/12/2015,0.2,0.2,0.2,0,0.2,,,,0,,,,,,11.9,1.08
26/12/2015,0.2,0.2,0.2,0,0.4,,,,0.2,,,,,,8.85,1.08
27/12/2015,0.4,0.6,0.4,0,0.2,,,,0.4,,,,,,7.45,1.08
28/12/2015,0.4,0.8,0.4,0,0.4,,,,0.2,,,,,,6.55,1.08
29/12/2015,0,0,0,0,0,,,,0,,,,,,9.9,1.07
30/12/2015,0.2,0.2,0.2,0,0.2,,,,0.2,,,,,,8.35,1.13
31/12/2015,0,0,0,0,0.2,,,,0.2,,,,,,6.3,1.13
01/01/2016,47.8,35.6,32,48.6,37,,,,1.8,,,,,,5.7,1.12
02/01/2016,6,3,2.4,3.2,4,,,,18.6,,,,,,8.2,1.16
03/01/2016,12.6,7.6,7,10.6,9,,,,1,,,,,,7.9,1.66
04/01/2016,8.4,3.6,4.8,7,5.4,,,,11.4,,,,,,8.55,2.06
05/01/2016,9.8,8.6,8.2,8.8,9.8,,,,17,,,,,,9.95,1.92
06/01/2016,4,3.8,4.6,4.6,5.2,,,,5,,,,,,8.5,2.31
07/01/2016,3.6,1.8,3.6,7.2,3.2,,,,8.2,,,,,,8.2,2.38
08/01/2016,6.2,3.4,4.2,10,4.2,,,,0,,,,,,10.2,2.27
09/01/2016,8.6,13.2,12.6,9,5.8,,,,7.2,,,,,,12.7,2.21
10/01/2016,1.4,6,1.8,9,4.6,,,,0,,,,,,13.4,2.16
11/01/2016,0,0,0,0,0,,,,6.4,,,,,,13.9,2.18
12/01/2016,0,0,0,0,0,,,,0,,,,,,11.2,1.81
13/01/2016,40.4,40,24.8,30.4,29.6,,,,1.2,,,,,,8.15,1.9
14/01/2016,2.4,1.8,1.8,1.4,1.8,,,,19.8,,,,,,6.9,1.96
15/01/2016,0.2,0.2,0.2,0.8,0,,,,0,,,,,,5.65,2.94
16/01/2016,0,0,0,0,0,,,,0,,,,,,4.55,2.56
17/01/2016,0,0,0,0,0,,,,0,,,,,,3.45,2.18
18/01/2016,0,0,0,0,0,,,,0,,,,,,1.7,1.68
19/01/2016,0,0,0,0,0,,,,0,,,,,,1.25,1.38
20/01/2016,0,0,0,0,0,,,,0.4,,,,,,2.15,1.57
21/01/2016,0,0,0,0,0.2,,,,0.2,,,,,,4.5,1.58
22/01/2016,0,0,0,0,0,,,,0,,,,,,4.4,1.27
23/01/2016,0,0,0,0,0,,,,0,,,,,,4.8,1.49
24/01/2016,0,0,0,0,0.2,,,,0.2,,,,,,4.3,1.23
25/01/2016,0.2,0,0.2,0,0,,,,0,,,,,,7.65,1.36
26/01/2016,2.8,0.2,1,0.2,1.2,,,,0.4,,,,,,11.55,1.43
27/01/2016,3.8,1.2,2,1,2.4,,,,1.6,,,,,,13.05,1.49
28/01/2016,0,0,0,0,0,,,,0,,,,,,13,1.53
29/01/2016,4.2,2.6,4,13.4,2,,,,0,,,,,,13.85,1.42
30/01/2016,7.6,4.2,4.4,6.6,5.4,,,,0,,,,,,13.85,1.48
31/01/2016,0.2,0,0,0,0.2,,,,3,,,,,,12.45,1.37
01/02/2016,2,1.2,1.6,3.6,1,,,,0,,,,,,13.75,1.42
02/02/2016,12.4,11,11.6,23,10.4,,,,0.2,,,,,,12.6,1.35
03/02/2016,0,0,0.8,0.4,0.6,,,,2.8,,,,,,11,1.32
04/02/2016,0,0,0,0,0,,,,0,,,,,,7.2,1.4
05/02/2016,0,0,0,0,0.2,,,,0,,,,,,6.4,1.36
06/02/2016,6.4,6,6.4,14.8,7.6,,,,0,,,,,,8.35,1.41
07/02/2016,3.2,7.4,2.6,11.2,2.8,,,,0.8,,,,,,11.4,1.64
08/02/2016,17.4,36.4,24.6,44.2,29.8,,,,0,,,,,,13.45,1.64
09/02/2016,6,14,7.8,13.8,8.8,,,,9.4,,,,,,13.7,1.47
10/02/2016,0.4,0,0.2,0,0.2,,,,0,,,,,,9.7,2.28
11/02/2016,35.2,21.2,24.2,32.4,27.8,,,,12.8,,,,,,7.7,2.28
12/02/2016,8.8,8,4.6,10.2,8.8,,,,18.2,,,,,,10,2.39
13/02/2016,31,30.6,26.4,22.2,28,,,,16.8,,,,,,11.2,2.75
14/02/2016,16.2,14.2,13.8,16.4,17.6,,,,5.2,,,,,,12.2,3.46
15/02/2016,20.8,23.6,16.2,23.4,15.8,,,,31.4,,,,,,10.4,3.47
16/02/2016,13.2,9.8,10.2,10.2,11.6,,,,11.8,,,,,,9.65,4.9
17/02/2016,0.2,0,0.2,0,0.2,,,,12,,,,,,8.3,4.13
18/02/2016,2.2,0.8,1.2,0.8,0.6,,,,1.8,,,,,,9.4,3.45
19/02/2016,0.6,0.2,0,0,0,,,,1.8,,,,,,9.85,2.74
20/02/2016,0,0,0,0,0,,,,0,,,,,,8.2,2.47
21/02/2016,0,0,0,0,0,,,,0,,,,,,10.75,2.31
22/02/2016,11,9.2,10,10.2,10.6,,,,0.6,,,,,,11.3,2.06
23/02/2016,0.6,0.8,1.2,0.2,0.6,,,,0,,,,,,12.9,1.79
24/02/2016,11,4,7.2,21.4,10.8,,,,1,,,,,,14.45,1.82
25/02/2016,1,0.4,1.2,1.6,1.2,,,,22.8,,,,,,13.25,2.13
26/02/2016,28.2,27,22,33.8,23.4,,,,9.2,,,,,,11.6,2.22
27/02/2016,26.6,21.6,12,25.6,15.6,,,,14.8,,,,,,10.1,2.51
28/02/2016,13.2,12.4,15.6,24.4,15.2,,,,17.6,,,,,,11.65,3.57
29/02/2016,0.2,0.2,0.2,0,0.2,,,,15.2,,,,,,11,4.52
01/03/2016,4,3.6,3,12.6,6.8,,,,0,,,,,,9.75,3.86
02/03/2016,6.8,8.8,13.8,9.4,8.4,,,,4.8,,,,,,10.25,2.75
03/03/2016,0,0,0,0,0,,,,0,,,,,,8.95,2.6
04/03/2016,24,29.4,21.6,17.8,27.6,,,,0,,,,,,8.05,2.48
05/03/2016,11.4,10.6,5.6,7.4,7.4,,,,18.8,,,,,,12.55,2.45
06/03/2016,1.4,0.6,0.4,8.6,0.4,,,,17,,,,,,10.55,3.01
07/03/2016,9.2,7.2,6.8,12.4,8.2,,,,5.6,,,,,,8.75,2.87
08/03/2016,0.8,0,1,0.8,0.4,,,,8.6,,,,,,7.3,2.69
09/03/2016,0,0,0,0.2,0,,,,0,,,,,,7.8,2.67
10/03/2016,0,0,1.2,0.4,0,,,,0,,,,,,9.8,2.54
11/03/2016,0,0,0,0,0,,,,0,,,,,,11.55,2.42
12/03/2016,0,0,0,0,0,,,,0,,,,,,12.55,2.27
13/03/2016,0,0,0,0,0,,,,0,,,,,,11.85,2.14
14/03/2016,0,0,0,0,0,,,,0,,,,,,11.3,2.01
15/03/2016,0,0,0,0,0,,,,0,,,,,,11.05,2.15
16/03/2016,0,0,0,0,0,,,,0,,,,,,12.1,1.71
17/03/2016,0,0,0,0,0,,,,0,,,,,,11.7,1.67
18/03/2016,0,0,0,0,0,,,,0,,,,,,12.55,1.81
19/03/2016,2.4,0.8,0.8,0.2,1,,,,0,,,,,,12.25,1.66
20/03/2016,3,0.4,1.2,1.6,2.8,,,,3.6,,,,,,14.1,1.69
21/03/2016,0,0,0,0,0,,,,1.2,,,,,,13.7,1.66
22/03/2016,0,0,0,0.2,0,,,,0,,,,,,13.35,1.74
23/03/2016,0,0,0,0,0,,,,0,,,,,,10.75,1.67
24/03/2016,0,0,0,0,0,,,,0,,,,,,12.4,1.6
25/03/2016,0,0,0,0,0.2,,,,0,,,,,,11,1.6
26/03/2016,1,0.6,0.6,0,0.8,,,,0,,,,,,13.05,1.6
27/03/2016,3.8,1.8,3.2,7.2,2.2,,,,8.8,,,,,,13.5,1.49
28/03/2016,0,0,0,0,0,,,,0.8,,,,,,13.85,1.51
29/03/2016,0,0,0,0,0,,,,0,,,,,,15.1,1.59
30/03/2016,0,0,0,0,0,,,,0,,,,,,15.9,1.42
31/03/2016,0,0,0,0,0,,,,0,,,,,,17.1,1.54
01/04/2016,0,0,0,0,0,,,,0,,,,,,18.45,1.53
02/04/2016,0,0,0,0,0,,,,0,,,,,,18.35,1.43
03/04/2016,0,0,0,0,0,,,,0,,,,,,18.5,1.39
04/04/2016,0,0,0,0,0,,,,0,,,,,,19.8,1.36
05/04/2016,0,0,0,0,0,,,,0,,,,,,19.95,1.39
06/04/2016,0,0,0,0,0.4,,,,0,,,,,,19.95,1.34
07/04/2016,5.8,1,3.4,2.6,2.2,,,,1.2,,,,,,19.75,1.39
08/04/2016,1,1,1.2,0,1,,,,3.2,,,,,,16.4,1.56
09/04/2016,0,0,0.2,0,0,,,,2.4,,,,,,14.25,1.42
10/04/2016,0,0,0,0,0,,,,0,,,,,,15.7,1.23
11/04/2016,0,0,0,0,0,,,,0,,,,,,16.25,1.21
12/04/2016,0,0,0,0,0,,,,0,,,,,,18,1.34
13/04/2016,2.2,0,0,0.6,0.2,,,,0,,,,,,18.6,1.21
14/04/2016,0,0,0,0,0,,,,0,,,,,,18.3,1.33
15/04/2016,0,0,0,0,0,,,,0,,,,,,17.25,1.18
16/04/2016,0,0,0,0,0,,,,0,,,,,,19.45,1.29
17/04/2016,0,0,0,0,0,,,,0,,,,,,20.3,1.18
18/04/2016,0,0,0,0,0,,,,0,,,,,,19,1.25
19/04/2016,0,0,0,0,0.2,,,,0,,,,,,17.85,1.23
20/04/2016,0,0,0,0,0,,,,0,,,,,,17.45,1.16
21/04/2016,0.4,0,0,0.2,0,,,,0.4,,,,,,18.8,1.28
22/04/2016,5.4,1.4,1.2,0.8,2,,,,0.2,,,,,,18.85,1.29
23/04/2016,10.6,9.2,11.6,14.4,10.2,,,,34.6,,,,,,15.05,1.49
24/04/2016,1.8,1,4,3.4,1,,,,7,,,,,,12.75,2.1
25/04/2016,0,0,0,1.2,0.2,,,,0,,,,,,12.4,2.08
26/04/2016,0,0.4,0.2,2,0,,,,0,,,,,,11.2,1.85
27/04/2016,0,0,0,0,0,,,,0.6,,,,,,14.4,1.58
28/04/2016,0,0,0,0,0,,,,1.2,,,,,,15.65,1.47
29/04/2016,19,13.2,15.6,20.2,17.6,,,,0,,,,,,15.85,1.53
30/04/2016,1.4,1,2.8,1,2,,,,15.4,,,,,,16.2,1.39
01/05/2016,0,0,7.6,6.6,0.4,,,,6.2,,,,,,14.9,1.44
02/05/2016,5,4.6,6.6,5.4,5,,,,6.6,,,,,,14.8,2.11
03/05/2016,0.8,0.2,1,0.6,0.4,,,,11.8,,,,,,16.8,2.54
04/05/2016,0,0,0.4,0,0.2,,,,0,,,,,,18,2.25
05/05/2016,0,0,0,0,0,,,,0,,,,,,17.1,1.92
06/05/2016,0,0,0,10.6,0.4,,,,0,,,,,,18.5,1.7
07/05/2016,1,0,1,2.2,1.4,,,,1.6,,,,,,17.55,1.46
08/05/2016,0,0,0,0.2,0.2,,,,0.2,,,,,,20.55,1.3
